File,Line,Begin Offset,End Offset,Type
train_document.txt,7072,5,8,Year
train_document.txt,7072,10,26,Director
train_document.txt,7072,28,40,Genre
train_document.txt,7072,48,91,Actor
train_document.txt,7072,97,112,Actor
train_document.txt,7073,5,8,Year
train_document.txt,7073,10,22,Director
train_document.txt,7073,24,28,Genre
train_document.txt,7073,38,74,Actor
train_document.txt,7073,80,88,Actor
train_document.txt,7074,5,8,Year
train_document.txt,7074,10,24,Director
train_document.txt,7074,26,30,Genre
train_document.txt,7074,32,96,Plot
train_document.txt,7075,5,8,Year
train_document.txt,7075,10,24,Genre
train_document.txt,7075,35,45,Actor
train_document.txt,7075,51,61,Actor
train_document.txt,7075,66,96,Plot
train_document.txt,7076,5,8,Year
train_document.txt,7076,10,15,Genre
train_document.txt,7076,33,52,Actor
train_document.txt,7076,58,69,Actor
train_document.txt,7077,5,8,Year
train_document.txt,7077,10,24,Genre
train_document.txt,7077,41,100,Plot
train_document.txt,7078,5,8,Year
train_document.txt,7078,10,24,Genre
train_document.txt,7078,38,57,Actor
train_document.txt,7078,63,139,Plot
train_document.txt,7079,5,8,Year
train_document.txt,7079,10,18,Genre
train_document.txt,7079,33,45,Actor
train_document.txt,7079,50,58,Character_Name
train_document.txt,7079,64,72,Actor
train_document.txt,7079,77,80,Character_Name
train_document.txt,7080,5,8,Year
train_document.txt,7080,10,17,Genre
train_document.txt,7080,19,96,Plot
train_document.txt,7081,5,8,Year
train_document.txt,7081,10,17,Genre
train_document.txt,7081,25,151,Plot
train_document.txt,7082,5,8,Year
train_document.txt,7082,10,17,Genre
train_document.txt,7082,25,45,Plot
train_document.txt,7082,47,57,Character_Name
train_document.txt,7082,69,79,Actor
train_document.txt,7082,104,116,Actor
train_document.txt,7082,118,130,Plot
train_document.txt,7083,5,8,Year
train_document.txt,7083,10,18,Director
train_document.txt,7083,29,43,Genre
train_document.txt,7083,54,100,Plot
train_document.txt,7084,5,8,Year
train_document.txt,7084,10,21,Director
train_document.txt,7084,23,37,Genre
train_document.txt,7084,47,90,Actor
train_document.txt,7084,96,105,Actor
train_document.txt,7085,5,8,Year
train_document.txt,7085,10,20,Director
train_document.txt,7085,22,27,Genre
train_document.txt,7085,29,141,Plot
train_document.txt,7086,5,8,Year
train_document.txt,7086,10,20,Director
train_document.txt,7086,37,50,Actor
train_document.txt,7086,52,98,Plot
train_document.txt,7087,5,25,Award
train_document.txt,7087,44,95,Origin
train_document.txt,7088,5,25,Award
train_document.txt,7088,39,49,Actor
train_document.txt,7088,54,88,Plot
train_document.txt,7089,5,20,Genre
train_document.txt,7089,37,57,Relationship
train_document.txt,7089,72,81,Character_Name
train_document.txt,7089,87,89,Plot
train_document.txt,7089,101,116,Plot
train_document.txt,7090,5,10,Genre
train_document.txt,7090,29,119,Plot
train_document.txt,7091,5,10,Genre
train_document.txt,7091,29,40,Director
train_document.txt,7091,50,61,Actor
train_document.txt,7091,66,72,Character_Name
train_document.txt,7091,78,89,Actor
train_document.txt,7091,94,100,Character_Name
train_document.txt,7092,5,10,Genre
train_document.txt,7092,28,41,Actor
train_document.txt,7092,61,75,Character_Name
train_document.txt,7092,77,147,Plot
train_document.txt,7093,18,21,Character_Name
train_document.txt,7094,5,42,Origin
train_document.txt,7094,52,65,Actor
train_document.txt,7094,71,85,Actor
train_document.txt,7095,5,23,Genre
train_document.txt,7095,41,90,Plot
train_document.txt,7096,5,12,Genre
train_document.txt,7096,14,20,Opinion
train_document.txt,7096,22,30,Genre
train_document.txt,7096,47,52,Character_Name
train_document.txt,7096,58,105,Plot
train_document.txt,7097,5,12,Genre
train_document.txt,7097,14,23,Director
train_document.txt,7098,5,12,Genre
train_document.txt,7098,19,109,Plot
train_document.txt,7099,5,12,Genre
train_document.txt,7099,24,56,Plot
train_document.txt,7100,5,12,Genre
train_document.txt,7100,20,25,Relationship
train_document.txt,7100,38,88,Plot
train_document.txt,7101,5,12,Genre
train_document.txt,7101,39,43,Character_Name
train_document.txt,7101,45,101,Plot
train_document.txt,7101,103,112,Character_Name
train_document.txt,7102,5,18,Genre
train_document.txt,7102,28,152,Plot
train_document.txt,7104,5,26,Genre
train_document.txt,7104,47,53,Opinion
train_document.txt,7104,55,69,Plot
train_document.txt,7104,71,101,Origin
train_document.txt,7105,21,28,Genre
train_document.txt,7105,30,41,Opinion
train_document.txt,7105,52,100,Plot
train_document.txt,7106,5,15,Opinion
train_document.txt,7106,28,38,Actor
train_document.txt,7106,47,60,Opinion
train_document.txt,7106,62,69,Genre
train_document.txt,7107,5,18,Genre
train_document.txt,7107,61,76,Character_Name
train_document.txt,7107,82,116,Plot
train_document.txt,7107,130,145,Soundtrack
train_document.txt,7108,5,22,Genre
train_document.txt,7108,24,94,Plot
train_document.txt,7109,5,11,Genre
train_document.txt,7109,25,66,Plot
train_document.txt,7110,5,12,Opinion
train_document.txt,7110,14,21,Genre
train_document.txt,7110,35,167,Plot
train_document.txt,7111,5,15,Genre
train_document.txt,7111,21,39,Actor
train_document.txt,7111,63,96,Plot
train_document.txt,7112,5,11,Opinion
train_document.txt,7112,13,16,Year
train_document.txt,7112,18,29,Director
train_document.txt,7112,60,85,Opinion
train_document.txt,7113,5,11,Opinion
train_document.txt,7113,13,16,Year
train_document.txt,7113,29,105,Plot
train_document.txt,7114,13,29,Genre
train_document.txt,7114,42,124,Plot
train_document.txt,7115,5,18,Genre
train_document.txt,7115,25,45,Plot
train_document.txt,7115,83,97,Soundtrack
train_document.txt,7116,5,11,Opinion
train_document.txt,7116,13,20,Genre
train_document.txt,7116,28,51,Plot
train_document.txt,7116,61,108,Soundtrack
train_document.txt,7117,5,12,Genre
train_document.txt,7117,14,20,Opinion
train_document.txt,7117,40,134,Plot
train_document.txt,7118,5,10,Genre
train_document.txt,7118,28,97,Plot
train_document.txt,7119,5,10,Genre
train_document.txt,7119,12,18,Opinion
train_document.txt,7119,26,36,Actor
train_document.txt,7119,38,104,Plot
train_document.txt,7120,5,10,Genre
train_document.txt,7120,23,107,Plot
train_document.txt,7121,5,10,Genre
train_document.txt,7121,57,68,Actor
train_document.txt,7121,74,85,Actor
train_document.txt,7121,90,101,Plot
train_document.txt,7122,5,10,Genre
train_document.txt,7122,18,30,Actor
train_document.txt,7122,35,45,Plot
train_document.txt,7122,51,60,Actor
train_document.txt,7122,65,116,Plot
train_document.txt,7123,5,19,Genre
train_document.txt,7123,30,45,Actor
train_document.txt,7123,51,67,Actor
train_document.txt,7123,72,126,Plot
train_document.txt,7124,5,39,Genre
train_document.txt,7124,55,109,Plot
train_document.txt,7125,12,36,Genre
train_document.txt,7125,47,95,Plot
train_document.txt,7126,5,18,Genre
train_document.txt,7126,37,107,Plot
train_document.txt,7127,5,10,Director
train_document.txt,7127,22,68,Plot
train_document.txt,7128,5,16,Genre
train_document.txt,7128,32,35,Year
train_document.txt,7128,43,48,Relationship
train_document.txt,7129,55,65,Genre
train_document.txt,7130,5,15,Genre
train_document.txt,7130,34,41,Director
train_document.txt,7131,5,9,Genre
train_document.txt,7131,25,104,Plot
train_document.txt,7132,23,33,Actor
train_document.txt,7132,35,110,Plot
train_document.txt,7133,5,11,Genre
train_document.txt,7133,27,36,Actor
train_document.txt,7133,38,84,Plot
train_document.txt,7134,5,11,Genre
train_document.txt,7134,30,33,Year
train_document.txt,7134,50,61,Origin
train_document.txt,7134,79,88,Director
train_document.txt,7135,25,51,Origin
train_document.txt,7135,53,103,Plot
train_document.txt,7136,65,116,Plot
train_document.txt,7137,22,34,Director
train_document.txt,7137,45,59,Character_Name
train_document.txt,7137,63,104,Plot
train_document.txt,7138,22,37,Director
train_document.txt,7138,43,87,Relationship
train_document.txt,7139,22,33,Director
train_document.txt,7139,49,60,Actor
train_document.txt,7139,65,123,Plot
train_document.txt,7140,19,96,Plot
train_document.txt,7141,18,134,Plot
train_document.txt,7142,57,70,Character_Name
train_document.txt,7142,72,130,Plot
train_document.txt,7143,19,110,Plot
train_document.txt,7144,22,25,Year
train_document.txt,7144,33,42,Actor
train_document.txt,7144,48,58,Actor
train_document.txt,7144,60,99,Plot
train_document.txt,7145,20,33,Plot
train_document.txt,7145,35,46,Actor
train_document.txt,7145,54,67,Genre
train_document.txt,7145,73,87,Genre
train_document.txt,7146,18,29,Actor
train_document.txt,7146,81,90,Actor
train_document.txt,7147,19,30,Actor
train_document.txt,7147,32,154,Plot
train_document.txt,7148,16,28,Actor
train_document.txt,7148,33,82,Plot
train_document.txt,7149,16,30,Actor
train_document.txt,7149,36,46,Actor
train_document.txt,7149,63,124,Plot
train_document.txt,7150,25,35,Origin
train_document.txt,7150,45,85,Origin
train_document.txt,7151,22,32,Actor
train_document.txt,7151,34,49,Relationship
train_document.txt,7151,51,65,Director
train_document.txt,7151,67,91,Relationship
train_document.txt,7152,5,17,Director
train_document.txt,7152,35,144,Plot
train_document.txt,7153,5,17,Genre
train_document.txt,7153,41,101,Plot
train_document.txt,7154,5,18,Opinion
train_document.txt,7154,20,23,Year
train_document.txt,7154,25,33,Genre
train_document.txt,7154,35,94,Plot
train_document.txt,7155,16,34,Plot
train_document.txt,7155,41,54,Actor
train_document.txt,7156,10,40,Genre
train_document.txt,7156,50,59,Director
train_document.txt,7156,61,149,Plot
train_document.txt,7157,8,23,Director
train_document.txt,7157,27,37,Opinion
train_document.txt,7157,47,50,Year
train_document.txt,7157,63,106,Plot
train_document.txt,7158,13,16,Year
train_document.txt,7158,18,41,Genre
train_document.txt,7158,57,67,Actor
train_document.txt,7158,73,89,Actor
train_document.txt,7158,103,113,Director
train_document.txt,7159,13,16,Year
train_document.txt,7159,32,45,Actor
train_document.txt,7159,53,94,Plot
train_document.txt,7160,13,16,Year
train_document.txt,7160,18,22,Genre
train_document.txt,7160,42,55,Director
train_document.txt,7160,74,110,Origin
train_document.txt,7161,13,16,Year
train_document.txt,7161,18,39,Genre
train_document.txt,7161,53,68,Director
train_document.txt,7161,83,95,Actor
train_document.txt,7161,101,111,Actor
train_document.txt,7162,13,16,Year
train_document.txt,7162,55,68,Director
train_document.txt,7162,70,126,Plot
train_document.txt,7163,13,16,Year
train_document.txt,7163,18,34,Genre
train_document.txt,7163,50,59,Actor
train_document.txt,7163,65,79,Actor
train_document.txt,7163,97,112,Director
train_document.txt,7164,13,16,Year
train_document.txt,7164,18,31,Genre
train_document.txt,7164,57,95,Award
train_document.txt,7165,13,16,Year
train_document.txt,7165,18,24,Genre
train_document.txt,7165,43,54,Director
train_document.txt,7165,69,82,Actor
train_document.txt,7165,87,98,Plot
train_document.txt,7166,13,16,Year
train_document.txt,7166,18,42,Genre
train_document.txt,7166,50,88,Plot
train_document.txt,7167,13,16,Year
train_document.txt,7167,18,25,Genre
train_document.txt,7167,41,57,Actor
train_document.txt,7167,63,72,Actor
train_document.txt,7167,74,123,Plot
train_document.txt,7168,13,16,Year
train_document.txt,7168,18,36,Genre
train_document.txt,7168,50,63,Actor
train_document.txt,7168,69,79,Actor
train_document.txt,7168,84,104,Plot
train_document.txt,7169,13,16,Year
train_document.txt,7169,18,48,Genre
train_document.txt,7169,65,78,Actor
train_document.txt,7169,83,95,Character_Name
train_document.txt,7170,13,16,Year
train_document.txt,7170,18,31,Genre
train_document.txt,7170,54,66,Actor
train_document.txt,7170,82,114,Plot
train_document.txt,7171,13,16,Year
train_document.txt,7171,18,23,Genre
train_document.txt,7171,47,59,Director
train_document.txt,7171,74,85,Actor
train_document.txt,7171,91,102,Actor
train_document.txt,7172,13,16,Year
train_document.txt,7172,18,28,Genre
train_document.txt,7172,38,49,Director
train_document.txt,7172,57,87,Plot
train_document.txt,7173,13,16,Year
train_document.txt,7173,18,42,Genre
train_document.txt,7173,61,74,Director
train_document.txt,7173,85,110,Origin
train_document.txt,7174,13,16,Year
train_document.txt,7174,18,56,Genre
train_document.txt,7174,76,84,Director
train_document.txt,7174,114,129,Actor
train_document.txt,7174,135,150,Actor
train_document.txt,7175,13,16,Year
train_document.txt,7175,36,47,Director
train_document.txt,7175,58,70,Actor
train_document.txt,7175,75,108,Plot
train_document.txt,7176,13,16,Year
train_document.txt,7176,18,54,Genre
train_document.txt,7176,90,101,Actor
train_document.txt,7176,107,117,Actor
train_document.txt,7177,13,16,Year
train_document.txt,7177,18,36,Genre
train_document.txt,7177,47,56,Actor
train_document.txt,7177,62,101,Origin
train_document.txt,7178,13,16,Year
train_document.txt,7178,18,48,Genre
train_document.txt,7178,64,76,Actor
train_document.txt,7178,89,108,Plot
train_document.txt,7178,120,135,Actor
train_document.txt,7179,13,16,Year
train_document.txt,7179,18,48,Genre
train_document.txt,7179,96,106,Actor
train_document.txt,7179,112,122,Actor
train_document.txt,7180,13,16,Year
train_document.txt,7180,18,37,Genre
train_document.txt,7180,53,62,Actor
train_document.txt,7180,68,106,Origin
train_document.txt,7181,13,16,Year
train_document.txt,7181,18,42,Genre
train_document.txt,7181,54,88,Plot
train_document.txt,7182,13,16,Year
train_document.txt,7182,35,50,Director
train_document.txt,7182,65,75,Actor
train_document.txt,7183,13,16,Year
train_document.txt,7183,18,51,Genre
train_document.txt,7183,77,87,Actor
train_document.txt,7183,93,104,Actor
train_document.txt,7184,13,16,Year
train_document.txt,7184,18,41,Genre
train_document.txt,7184,58,93,Origin
train_document.txt,7184,104,119,Actor
train_document.txt,7185,13,16,Year
train_document.txt,7185,18,32,Genre
train_document.txt,7185,48,58,Actor
train_document.txt,7185,64,73,Actor
train_document.txt,7185,90,147,Plot
train_document.txt,7186,13,16,Year
train_document.txt,7186,18,31,Genre
train_document.txt,7186,45,60,Director
train_document.txt,7186,71,84,Actor
train_document.txt,7186,90,102,Actor
train_document.txt,7187,13,16,Year
train_document.txt,7187,18,40,Genre
train_document.txt,7187,59,73,Director
train_document.txt,7187,88,100,Actor
train_document.txt,7188,13,16,Year
train_document.txt,7188,18,29,Genre
train_document.txt,7188,31,73,Plot
train_document.txt,7188,91,100,Director
train_document.txt,7188,106,116,Director
train_document.txt,7189,13,16,Year
train_document.txt,7189,35,45,Actor
train_document.txt,7189,50,53,Character_Name
train_document.txt,7189,59,71,Actor
train_document.txt,7189,76,80,Character_Name
train_document.txt,7190,13,16,Year
train_document.txt,7190,18,31,Genre
train_document.txt,7190,50,60,Director
train_document.txt,7190,102,114,Actor
train_document.txt,7190,120,131,Actor
train_document.txt,7191,13,16,Year
train_document.txt,7191,18,29,Genre
train_document.txt,7191,45,76,Actor
train_document.txt,7191,82,90,Actor
train_document.txt,7191,101,127,Plot
train_document.txt,7192,13,19,Director
train_document.txt,7192,30,33,Opinion
train_document.txt,7192,35,39,Genre
train_document.txt,7192,55,67,Actor
train_document.txt,7192,81,93,Award
train_document.txt,7192,99,115,Award
train_document.txt,7193,41,49,Actor
train_document.txt,7193,54,118,Plot
train_document.txt,7194,13,18,Genre
train_document.txt,7194,34,42,Actor
train_document.txt,7194,49,61,Opinion
train_document.txt,7194,69,122,Plot
train_document.txt,7195,13,18,Genre
train_document.txt,7195,35,46,Actor
train_document.txt,7195,51,145,Plot
train_document.txt,7195,147,158,Actor
